DeployID,Shark ID,Prg No.,Latitude,Longitude,Loc. quality,Loc. date,Loc. type,Altitude,Pass,Sat.,Mote Id,Frequency,Msg Date,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
,176750,6328,42.07744,-68.65765,A,8-22-18 13:52,Argos,0,353,NN,,401677411.8,8-22-18 13:58,1,2,0,-128,401677411.8,-68.65765,42.07744,-68.65765,42.07744,0,2,1524,4966,467,99,374,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.07744,-68.65765,A,8-22-18 13:52,Argos,0,353,NN,,401677411.8,8-22-18 14:02,2,2,0,-128,401677411.8,-68.65765,42.07744,-68.65765,42.07744,0,2,1524,4966,467,99,374,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.08019,-68.64019,B,8-22-18 17:54,Argos,0,0,NP,,401677445.1,8-22-18 17:54,1,1,0,-137,401677445.1,-68.64019,42.08019,-68.64019,42.08019,8,3,16916,98488,2905,111,3830,8,96,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.08019,-68.64019,B,8-22-18 17:54,Argos,0,0,NP,,401677445.1,8-22-18 17:56,1,1,0,-137,401677445.1,-68.64019,42.08019,-68.64019,42.08019,8,3,16916,98488,2905,111,3830,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.10446,-68.63273,B,8-22-18 19:27,Argos,0,0,NP,,401677503.9,8-22-18 19:27,1,1,0,-137,401677503.9,-68.63273,42.10446,-68.63273,42.10446,7,3,26861,77924,9258,115,7436,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.09713,-68.56311,B,8-22-18 20:49,Argos,0,0,NK,,401677476.9,8-22-18 20:49,1,1,0,-137,401677476.9,-68.56311,42.09713,-68.56311,42.09713,8,3,2887,4860,1714,116,6655,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1036,-68.46945,0,8-22-18 22:33,Argos,0,174,SR,,401677494.3,8-22-18 22:31,1,5,0,-127,401677494.3,-68.46945,42.1036,-68.46945,42.1036,58,3,1910,26038,140,108,2264,89,104,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1036,-68.46945,0,8-22-18 22:33,Argos,0,174,SR,,401677494.3,8-22-18 22:32,1,5,0,-127,401677494.3,-68.46945,42.1036,-68.46945,42.1036,58,3,1910,26038,140,108,2264,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1036,-68.46945,0,8-22-18 22:33,Argos,0,174,SR,,401677494.3,8-22-18 22:33,1,5,0,-127,401677494.3,-68.46945,42.1036,-68.46945,42.1036,58,3,1910,26038,140,108,2264,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1036,-68.46945,0,8-22-18 22:33,Argos,0,174,SR,,401677494.3,8-22-18 22:33,1,5,0,-127,401677494.3,-68.46945,42.1036,-68.46945,42.1036,58,3,1910,26038,140,108,2264,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1036,-68.46945,0,8-22-18 22:33,Argos,0,174,SR,,401677494.3,8-22-18 22:34,1,5,0,-127,401677494.3,-68.46945,42.1036,-68.46945,42.1036,58,3,1910,26038,140,108,2264,77,168,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11141,-68.449,B,8-22-18 23:21,Argos,0,0,MA,,401677486,8-22-18 23:21,1,1,0,-134,401677486,-68.449,42.11141,-68.449,42.11141,8,3,2370,4724,1189,103,3501,89,120,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11506,-68.42438,B,8-23-18 0:02,Argos,0,0,NK,,401677468.9,8-23-18 0:02,1,1,0,-135,401677468.9,-68.42438,42.11506,-68.42438,42.11506,8,3,2459,4079,1482,98,4194,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.07995,-68.40066,B,8-23-18 14:17,Argos,0,0,MB,,401677502.5,8-23-18 14:17,1,1,0,-133,401677502.5,-68.40066,42.07995,-68.40066,42.07995,0,3,6162,8910,4261,83,11762,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.01592,-68.6836,B,8-23-18 22:02,Argos,0,0,NK,,401677508.8,8-23-18 22:02,1,1,0,-128,401677508.8,-68.6836,42.01592,-68.6836,42.01592,8,3,9780,50063,1910,53,21705,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.93534,-68.77064,B,8-23-18 22:02,Argos,0,0,SR,,401677515.6,8-23-18 22:02,1,1,0,-128,401677515.6,-68.77064,41.93534,-68.77064,41.93534,0,3,5445,22243,1332,67,11763,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.98113,-68.69253,B,8-24-18 14:07,Argos,0,0,MB,,401677513,8-24-18 14:07,1,1,0,-134,401677513,-68.69253,41.98113,-68.69253,41.98113,0,3,7313,13123,4074,76,15772,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.831,-68.80617,0,8-24-18 14:42,Argos,0,148,MA,,401677495.7,8-24-18 14:41,1,4,0,-123,401677495.7,-68.80617,41.831,-68.80617,41.831,48,3,4507,76144,266,104,1454,82,98,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.83151,-68.80907,A,8-24-18 14:42,Argos,0,120,MA,,401677496,8-24-18 14:41,1,3,0,-123,401677496,-68.80907,41.83151,-68.80907,41.83151,8,3,8971,215860,372,101,2904,70,112,131,236,106,171,104,208,236,92,209,73,10,204,209,155,239,3,242,98,227,33,195,,,,,,,,,
,176750,6328,41.83151,-68.80907,A,8-24-18 14:42,Argos,0,120,MA,,401677496,8-24-18 14:42,1,3,0,-123,401677496,-68.80907,41.83151,-68.80907,41.83151,8,3,8971,215860,372,101,2904,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.83151,-68.80907,A,8-24-18 14:42,Argos,0,120,MA,,401677496,8-24-18 14:43,1,3,0,-123,401677496,-68.80907,41.83151,-68.80907,41.83151,8,3,8971,215860,372,101,2904,75,217,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.75647,-68.87562,B,8-24-18 16:19,Argos,0,28,MA,,401677463.4,8-24-18 16:19,1,2,0,-131,401677463.4,-68.87562,41.75647,-68.87562,41.75647,8,3,6034,9278,3924,77,3282,112,126,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.75647,-68.87562,B,8-24-18 16:19,Argos,0,28,MA,,401677463.4,8-24-18 16:19,1,2,0,-131,401677463.4,-68.87562,41.75647,-68.87562,41.75647,8,3,6034,9278,3924,77,3282,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.35479,-69.13286,B,8-24-18 23:12,Argos,0,0,SR,,401677472.4,8-24-18 23:12,1,1,0,-138,401677472.4,-69.13286,41.35479,-69.13286,41.35479,8,3,13587,18415,10025,87,8533,93,223,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.75103,-68.87059,B,8-24-18 23:12,Argos,0,0,NK,,401677459.9,8-24-18 23:12,1,1,0,-129,401677459.9,-68.87059,41.75103,-68.87059,41.75103,8,3,11920,20355,6980,71,7486,93,223,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.78332,-68.67041,A,8-25-18 0:20,Argos,0,448,MA,,401677497.5,8-25-18 0:19,1,3,0,-124,401677497.5,-68.67041,41.78332,-68.67041,41.78332,8,2,2063,4753,895,127,578,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.78332,-68.67041,A,8-25-18 0:20,Argos,0,448,MA,,401677497.5,8-25-18 0:21,1,3,0,-124,401677497.5,-68.67041,41.78332,-68.67041,41.78332,8,2,2063,4753,895,127,578,92,234,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.78332,-68.67041,A,8-25-18 0:20,Argos,0,448,MA,,401677497.5,8-25-18 0:26,1,3,0,-124,401677497.5,-68.67041,41.78332,-68.67041,41.78332,8,2,2063,4753,895,127,578,96,152,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79299,-68.64754,A,8-25-18 0:46,Argos,0,66,SR,,401677503.9,8-25-18 0:46,1,3,0,-132,401677503.9,-68.64754,41.79299,-68.64754,41.79299,6,3,3584,4345,2955,4,1661,90,244,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79299,-68.64754,A,8-25-18 0:46,Argos,0,66,SR,,401677503.9,8-25-18 0:46,1,3,0,-132,401677503.9,-68.64754,41.79299,-68.64754,41.79299,6,3,3584,4345,2955,4,1661,98,136,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79299,-68.64754,A,8-25-18 0:46,Argos,0,66,SR,,401677503.9,8-25-18 0:47,1,3,0,-132,401677503.9,-68.64754,41.79299,-68.64754,41.79299,6,3,3584,4345,2955,4,1661,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79505,-68.62424,0,8-25-18 1:05,Argos,0,224,NN,,401677494,8-25-18 1:03,1,4,0,-127,401677494,-68.62424,41.79505,-68.62424,41.79505,56,3,1514,13081,175,86,1235,92,250,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79505,-68.62424,0,8-25-18 1:05,Argos,0,224,NN,,401677494,8-25-18 1:03,1,4,0,-127,401677494,-68.62424,41.79505,-68.62424,41.79505,56,3,1514,13081,175,86,1235,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79505,-68.62424,0,8-25-18 1:05,Argos,0,224,NN,,401677494,8-25-18 1:06,1,4,0,-127,401677494,-68.62424,41.79505,-68.62424,41.79505,56,3,1514,13081,175,86,1235,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79505,-68.62424,0,8-25-18 1:05,Argos,0,224,NN,,401677494,8-25-18 1:06,1,4,0,-127,401677494,-68.62424,41.79505,-68.62424,41.79505,56,3,1514,13081,175,86,1235,76,210,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79037,-68.60091,B,8-25-18 1:20,Argos,0,93,MB,,401677499.6,8-25-18 1:20,1,2,0,-128,401677499.6,-68.60091,41.79037,-68.60091,41.79037,6,3,1305,6458,263,85,1809,92,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.79037,-68.60091,B,8-25-18 1:20,Argos,0,93,MB,,401677499.6,8-25-18 1:21,1,2,0,-128,401677499.6,-68.60091,41.79037,-68.60091,41.79037,6,3,1305,6458,263,85,1809,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.03198,-67.81542,B,8-25-18 14:25,Argos,0,0,MA,,401677522.3,8-25-18 14:25,1,1,0,-128,401677522.3,-67.81542,42.03198,-67.81542,42.03198,0,2,6877,9613,4919,89,11047,94,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.81377,-68.23201,A,8-25-18 15:56,Argos,0,193,MA,,401677523.7,8-25-18 15:54,1,3,0,-126,401677523.7,-68.23201,41.81377,-68.23201,41.81377,8,2,11919,149575,949,109,4151,94,46,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.81377,-68.23201,A,8-25-18 15:56,Argos,0,193,MA,,401677523.7,8-25-18 15:57,1,3,0,-126,401677523.7,-68.23201,41.81377,-68.23201,41.81377,8,2,11919,149575,949,109,4151,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,41.81377,-68.23201,A,8-25-18 15:56,Argos,0,193,MA,,401677523.7,8-25-18 15:57,1,3,0,-126,401677523.7,-68.23201,41.81377,-68.23201,41.81377,8,2,11919,149575,949,109,4151,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.07742,-68.2465,A,8-26-18 14:01,Argos,0,97,MA,,401677504.8,8-26-18 14:00,1,3,0,-124,401677504.8,-68.2465,42.07742,-68.2465,42.07742,0,3,8713,176454,430,99,3129,89,228,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.07742,-68.2465,A,8-26-18 14:01,Argos,0,97,MA,,401677504.8,8-26-18 14:00,1,3,0,-124,401677504.8,-68.2465,42.07742,-68.2465,42.07742,0,3,8713,176454,430,99,3129,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.07742,-68.2465,A,8-26-18 14:01,Argos,0,97,MA,,401677504.8,8-26-18 14:02,1,3,0,-124,401677504.8,-68.2465,42.07742,-68.2465,42.07742,0,3,8713,176454,430,99,3129,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.10687,-68.25983,A,8-26-18 15:03,Argos,0,149,MB,,401677499.5,8-26-18 15:02,1,3,0,-131,401677499.5,-68.25983,42.10687,-68.25983,42.10687,8,3,7519,134590,420,92,3344,91,254,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.10687,-68.25983,A,8-26-18 15:03,Argos,0,149,MB,,401677499.5,8-26-18 15:04,1,3,0,-131,401677499.5,-68.25983,42.10687,-68.25983,42.10687,8,3,7519,134590,420,92,3344,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.10687,-68.25983,A,8-26-18 15:03,Argos,0,149,MB,,401677499.5,8-26-18 15:04,1,3,0,-131,401677499.5,-68.25983,42.10687,-68.25983,42.10687,8,3,7519,134590,420,92,3344,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:43,1,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,77,231,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:44,1,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,91,81,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:45,1,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:46,1,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,75,233,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:46,1,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,80,86,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:47,1,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,84,144,131,220,104,163,106,33,237,67,227,135,146,156,175,254,220,131,128,51,127,0,115,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:47,2,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:51,1,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,82,92,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:51,2,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:52,4,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.11044,-68.35493,3,8-26-18 18:43,Argos,0,356,NP,,401677499.9,8-26-18 18:53,2,12,0,-131,401677499.9,-68.35493,42.11044,-68.35493,42.11044,58,3,165,255,106,97,179,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,,,,,,,0,NK,,401650000,8-27-18 23:43,1,1,0,-133,401650000,,,,,,,,,,,,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,,,,,,,0,NK,,401650000,8-28-18 10:11,1,1,0,-133,401650000,,,,,,,,,,,,77,215,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,,,,,,,0,SR,,401650000,8-28-18 10:28,1,1,0,-136,401650000,,,,,,,,,,,,72,214,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1409,-68.70665,A,8-28-18 10:33,Argos,0,503,SR,,401677498.2,8-28-18 10:33,1,3,0,-125,401677498.2,-68.70665,42.1409,-68.70665,42.1409,0,3,249,376,164,112,334,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1409,-68.70665,A,8-28-18 10:33,Argos,0,503,SR,,401677498.2,8-28-18 10:36,2,3,0,-125,401677498.2,-68.70665,42.1409,-68.70665,42.1409,0,3,249,376,164,112,334,72,214,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1306,-68.68834,2,8-28-18 13:18,Argos,0,284,MA,,401677500.4,8-28-18 13:15,1,5,1,-119,401677500.4,-68.68834,42.1306,-68.68834,42.1306,58,3,377,827,171,160,524,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1306,-68.68834,2,8-28-18 13:18,Argos,0,284,MA,,401677500.4,8-28-18 13:16,1,5,1,-119,401677500.4,-68.68834,42.1306,-68.68834,42.1306,58,3,377,827,171,160,524,78,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1091,-68.73065,B,8-28-18 13:18,Argos,0,41,MA,,401677482.2,8-28-18 13:18,1,2,1,-119,401677482.2,-68.73065,42.1091,-68.73065,42.1091,8,3,2205,8500,572,68,3204,98,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.1091,-68.73065,B,8-28-18 13:18,Argos,0,41,MA,,401677482.2,8-28-18 13:19,1,2,1,-119,401677482.2,-68.73065,42.1091,-68.73065,42.1091,8,3,2205,8500,572,68,3204,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16553,-68.76457,B,8-28-18 18:27,Argos,0,29,NP,,401677487.9,8-28-18 18:27,1,2,0,-135,401677487.9,-68.76457,42.16553,-68.76457,42.16553,8,3,3001,7274,1238,78,4967,92,101,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16553,-68.76457,B,8-28-18 18:27,Argos,0,29,NP,,401677487.9,8-28-18 18:27,1,2,0,-135,401677487.9,-68.76457,42.16553,-68.76457,42.16553,8,3,3001,7274,1238,78,4967,37,173,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16093,-68.76975,B,8-28-18 22:37,Argos,0,0,NN,,401677476.2,8-28-18 22:37,1,1,0,-129,401677476.2,-68.76975,42.16093,-68.76975,42.16093,8,3,5305,13653,2061,77,9818,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16184,-68.71046,B,8-28-18 22:37,Argos,0,570,SR,,401677500.3,8-28-18 22:37,1,2,0,-131,401677500.3,-68.71046,42.16184,-68.71046,42.16184,0,3,2038,12446,333,177,3963,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16184,-68.71046,B,8-28-18 22:37,Argos,0,570,SR,,401677500.3,8-28-18 22:46,1,2,0,-131,401677500.3,-68.71046,42.16184,-68.71046,42.16184,0,3,2038,12446,333,177,3963,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.14664,-68.71846,B,8-28-18 23:15,Argos,0,0,NK,,401677493,8-28-18 23:15,1,1,0,-130,401677493,-68.71846,42.14664,-68.71846,42.14664,8,3,1043,1112,977,129,2934,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.12911,-68.69591,B,8-29-18 0:12,Argos,0,579,NN,,401677499.2,8-29-18 0:12,1,2,0,-130,401677499.2,-68.69591,42.12911,-68.69591,42.12911,8,3,1006,8842,114,57,2828,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.12911,-68.69591,B,8-29-18 0:12,Argos,0,579,NN,,401677499.2,8-29-18 0:22,1,2,0,-130,401677499.2,-68.69591,42.12911,-68.69591,42.12911,8,3,1006,8842,114,57,2828,87,179,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.12981,-68.69775,B,8-29-18 0:22,Argos,0,0,SR,,401677493.1,8-29-18 0:22,1,1,0,-131,401677493.1,-68.69775,42.12981,-68.69775,42.12981,6,3,1066,3532,321,64,2999,87,179,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.13344,-68.6956,B,8-29-18 0:42,Argos,0,0,MA,,401677504.8,8-29-18 0:42,1,1,0,-127,401677504.8,-68.6956,42.13344,-68.6956,42.13344,6,3,1170,2896,472,69,3294,71,213,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16283,-68.68208,1,8-29-18 1:40,Argos,0,303,MB,,401677502.4,8-29-18 1:39,1,4,0,-129,401677502.4,-68.68208,42.16283,-68.68208,42.16283,58,3,761,6127,94,72,580,75,201,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16283,-68.68208,1,8-29-18 1:40,Argos,0,303,MB,,401677502.4,8-29-18 1:40,1,4,0,-129,401677502.4,-68.68208,42.16283,-68.68208,42.16283,58,3,761,6127,94,72,580,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16283,-68.68208,1,8-29-18 1:40,Argos,0,303,MB,,401677502.4,8-29-18 1:44,1,4,0,-129,401677502.4,-68.68208,42.16283,-68.68208,42.16283,58,3,761,6127,94,72,580,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16283,-68.68208,1,8-29-18 1:40,Argos,0,303,MB,,401677502.4,8-29-18 1:44,1,4,0,-129,401677502.4,-68.68208,42.16283,-68.68208,42.16283,58,3,761,6127,94,72,580,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16299,-68.68252,B,8-29-18 2:00,Argos,0,0,NN,,401677499.1,8-29-18 2:00,1,1,0,-137,401677499.1,-68.68252,42.16299,-68.68252,42.16299,6,3,1656,2411,1136,85,1805,76,210,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.16317,-68.68366,B,8-29-18 2:16,Argos,0,0,MA,,401677504.6,8-29-18 2:16,1,1,0,-132,401677504.6,-68.68366,42.16317,-68.68366,42.16317,6,3,1775,2439,1291,86,2370,76,210,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.27185,-68.59637,A,8-29-18 14:02,Argos,0,91,MB,,401677508.3,8-29-18 14:01,1,3,0,-132,401677508.3,-68.59637,42.27185,-68.59637,42.27185,8,3,3214,29847,346,120,7274,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.27185,-68.59637,A,8-29-18 14:02,Argos,0,91,MB,,401677508.3,8-29-18 14:02,1,3,0,-132,401677508.3,-68.59637,42.27185,-68.59637,42.27185,8,3,3214,29847,346,120,7274,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.27185,-68.59637,A,8-29-18 14:02,Argos,0,91,MB,,401677508.3,8-29-18 14:03,1,3,0,-132,401677508.3,-68.59637,42.27185,-68.59637,42.27185,8,3,3214,29847,346,120,7274,78,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.33312,-68.67137,3,8-29-18 14:13,Argos,0,532,NN,,401677500.8,8-29-18 14:18,1,7,0,-128,401677500.8,-68.67137,42.33312,-68.67137,42.33312,56,3,191,328,111,96,261,67,209,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.33312,-68.67137,3,8-29-18 14:13,Argos,0,532,NN,,401677500.8,8-29-18 14:19,1,7,0,-128,401677500.8,-68.67137,42.33312,-68.67137,42.33312,56,3,191,328,111,96,261,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.33312,-68.67137,3,8-29-18 14:13,Argos,0,532,NN,,401677500.8,8-29-18 14:20,3,7,0,-128,401677500.8,-68.67137,42.33312,-68.67137,42.33312,56,3,191,328,111,96,261,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.33312,-68.67137,3,8-29-18 14:13,Argos,0,532,NN,,401677500.8,8-29-18 14:21,1,7,0,-128,401677500.8,-68.67137,42.33312,-68.67137,42.33312,56,3,191,328,111,96,261,101,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.33312,-68.67137,3,8-29-18 14:13,Argos,0,532,NN,,401677500.8,8-29-18 14:22,1,7,0,-128,401677500.8,-68.67137,42.33312,-68.67137,42.33312,56,3,191,328,111,96,261,42,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.3275,-68.67224,B,8-29-18 14:38,Argos,0,296,MA,,401677497.2,8-29-18 14:38,1,2,0,-122,401677497.2,-68.67224,42.3275,-68.67224,42.3275,6,3,716,11181,45,98,1385,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,176750,6328,42.3275,-68.67224,B,8-29-18 14:38,Argos,0,296,MA,,401677497.2,8-29-18 14:42,1,2,0,-122,401677497.2,-68.67224,42.3275,-68.67224,42.3275,6,3,716,11181,45,98,1385,23,75,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
